1 1961.56 1961.56 0
2 1966.33 1963.94 1.68701
3 1979.04 1968.97 4.25938
4 1984.87 1972.95 4.69556
5 1979.16 1974.19 3.91747
6 2001.11 1978.68 5.23764
7 1967.64 1977.1 4.72066
8 1941.61 1972.66 5.85535
9 1990.62 1974.66 5.53436
10 1960.43 1973.24 5.16067
11 1962.04 1972.22 4.79084
12 1995.16 1974.13 4.75779
13 1979.15 1974.52 4.40745
14 1982.11 1975.06 4.12588
15 1981.42 1975.48 3.87252
16 1959.46 1974.48 3.75773
17 1983.27 1975 3.57211
18 1971.47 1974.8 3.37904
19 1982.17 1975.19 3.22337
20 1993.29 1976.1 3.18672
21 1964.81 1975.56 3.07991
22 1989.64 1976.2 3.00567
23 1983.14 1976.5 2.89008
24 1991.43 1977.12 2.8358
25 1959.59 1976.42 2.80773
26 1966.45 1976.04 2.72578
27 1976.57 1976.06 2.6249
28 1979.96 1976.2 2.53484
29 1991.98 1976.74 2.50517
30 1987.36 1977.09 2.44655
31 1971.88 1976.93 2.37341
32 1997.43 1977.57 2.38418
33 1955.13 1976.89 2.40695
34 1959.92 1976.39 2.38736
35 1973.86 1976.32 2.32024
36 1962.85 1975.94 2.28573
37 1985.21 1976.19 2.23764
38 1976.73 1976.21 2.17879
39 1975.55 1976.19 2.12299
40 1990.38 1976.54 2.09936
41 1981.32 1976.66 2.05139
42 1978.59 1976.71 2.00306
43 1981.3 1976.81 1.95933
44 1981.53 1976.92 1.91773
45 2003.61 1977.51 1.96467
46 1993.5 1977.86 1.95245
47 1953.74 1977.35 1.97722
48 1978.98 1977.38 1.93632
49 1978.4 1977.4 1.89691
50 1977.92 1977.41 1.859
